6354,"{""value"": 191, ""category"": ""CAT_4"", ""active"": true}",2024-11-18T20:28:07.999932
6355,"{""value"": 45, ""category"": ""CAT_3"", ""active"": false}",2025-07-02T20:28:07.999934
6356,"{""value"": 693, ""category"": ""CAT_8"", ""active"": false}",2024-12-03T20:28:07.999937
6357,"{""value"": 15, ""category"": ""CAT_0"", ""active"": false}",2025-05-14T20:28:07.999939
6358,"{""value"": 570, ""category"": ""CAT_2"", ""active"": false}",2025-03-20T20:28:07.999942
6359,"{""value"": 568, ""category"": ""CAT_7"", ""active"": true}",2025-03-18T20:28:07.999944
6360,"{""value"": 93, ""category"": ""CAT_5"", ""active"": true}",2025-10-12T20:28:07.999947
6361,"{""value"": 769, ""category"": ""CAT_2"", ""active"": false}",2025-08-24T20:28:07.999950
6362,"{""value"": 421, ""category"": ""CAT_9"", ""active"": true}",2025-07-25T20:28:07.999953
6363,"{""value"": 722, ""category"": ""CAT_5"", ""active"": false}",2024-11-19T20:28:07.999956
6364,"{""value"": 381, ""category"": ""CAT_2"", ""active"": true}",2024-12-12T20:28:07.999958
6365,"{""value"": 966, ""category"": ""CAT_7"", ""active"": true}",2025-01-07T20:28:07.999961
6366,"{""value"": 352, ""category"": ""CAT_8"", ""active"": false}",2025-08-18T20:28:07.999963
6367,"{""value"": 803, ""category"": ""CAT_7"", ""active"": false}",2025-07-12T20:28:07.999966
6368,"{""value"": 77, ""category"": ""CAT_0"", ""active"": false}",2025-05-04T20:28:07.999968
6369,"{""value"": 391, ""category"": ""CAT_0"", ""active"": true}",2025-10-24T20:28:07.999970
6370,"{""value"": 571, ""category"": ""CAT_5"", ""active"": true}",2025-01-03T20:28:07.999973
6371,"{""value"": 820, ""category"": ""CAT_2"", ""active"": false}",2025-08-12T20:28:07.999975
6372,"{""value"": 286, ""category"": ""CAT_5"", ""active"": false}",2024-12-22T20:28:07.999977
6373,"{""value"": 884, ""category"": ""CAT_4"", ""active"": true}",2024-12-21T20:28:07.999980
6374,"{""value"": 608, ""category"": ""CAT_6"", ""active"": true}",2025-10-23T20:28:07.999982
6375,"{""value"": 844, ""category"": ""CAT_0"", ""active"": false}",2025-03-16T20:28:07.999985
6376,"{""value"": 504, ""category"": ""CAT_6"", ""active"": true}",2025-06-18T20:28:07.999988
6377,"{""value"": 181, ""category"": ""CAT_1"", ""active"": true}",2025-04-14T20:28:07.999991
6378,"{""value"": 518, ""category"": ""CAT_7"", ""active"": false}",2025-01-17T20:28:07.999994
6379,"{""value"": 86, ""category"": ""CAT_8"", ""active"": true}",2025-06-07T20:28:07.999997
6380,"{""value"": 652, ""category"": ""CAT_4"", ""active"": true}",2025-03-10T20:28:08
6381,"{""value"": 211, ""category"": ""CAT_0"", ""active"": false}",2025-10-13T20:28:08.000002
6382,"{""value"": 774, ""category"": ""CAT_5"", ""active"": false}",2025-04-09T20:28:08.000005
6383,"{""value"": 577, ""category"": ""CAT_8"", ""active"": false}",2025-11-01T20:28:08.000007
6384,"{""value"": 162, ""category"": ""CAT_6"", ""active"": false}",2025-06-02T20:28:08.000010
6385,"{""value"": 406, ""category"": ""CAT_3"", ""active"": true}",2025-03-01T20:28:08.000012
6386,"{""value"": 897, ""category"": ""CAT_7"", ""active"": true}",2025-06-18T20:28:08.000015
6387,"{""value"": 829, ""category"": ""CAT_9"", ""active"": true}",2024-11-12T20:28:08.000017
6388,"{""value"": 107, ""category"": ""CAT_0"", ""active"": false}",2025-08-02T20:28:08.000019
6389,"{""value"": 264, ""category"": ""CAT_9"", ""active"": true}",2025-06-29T20:28:08.000022
6390,"{""value"": 214, ""category"": ""CAT_0"", ""active"": false}",2025-05-23T20:28:08.000024
6391,"{""value"": 460, ""category"": ""CAT_7"", ""active"": true}",2025-10-03T20:28:08.000026
6392,"{""value"": 728, ""category"": ""CAT_8"", ""active"": true}",2025-10-04T20:28:08.000029
6393,"{""value"": 144, ""category"": ""CAT_8"", ""active"": true}",2025-08-30T20:28:08.000031
6394,"{""value"": 88, ""category"": ""CAT_5"", ""active"": false}",2025-10-17T20:28:08.000033
6395,"{""value"": 101, ""category"": ""CAT_6"", ""active"": true}",2025-07-25T20:28:08.000036
6396,"{""value"": 296, ""category"": ""CAT_9"", ""active"": true}",2025-10-18T20:28:08.000038
6397,"{""value"": 886, ""category"": ""CAT_3"", ""active"": true}",2025-05-05T20:28:08.000041
6398,"{""value"": 821, ""category"": ""CAT_9"", ""active"": true}",2025-04-14T20:28:08.000043
6399,"{""value"": 633, ""category"": ""CAT_2"", ""active"": false}",2025-05-01T20:28:08.000046
6400,"{""value"": 909, ""category"": ""CAT_2"", ""active"": false}",2025-09-20T20:28:08.000049
6401,"{""value"": 173, ""category"": ""CAT_2"", ""active"": false}",2025-02-11T20:28:08.000051
6402,"{""value"": 479, ""category"": ""CAT_9"", ""active"": false}",2025-06-12T20:28:08.000053
6403,"{""value"": 306, ""category"": ""CAT_3"", ""active"": true}",2025-09-13T20:28:08.000056
6404,"{""value"": 950, ""category"": ""CAT_8"", ""active"": true}",2024-12-09T20:28:08.000058
6405,"{""value"": 395, ""category"": ""CAT_5"", ""active"": false}",2025-05-10T20:28:08.000061
6406,"{""value"": 934, ""category"": ""CAT_4"", ""active"": true}",2025-04-20T20:28:08.000063
6407,"{""value"": 246, ""category"": ""CAT_3"", ""active"": true}",2025-05-29T20:28:08.000065
6408,"{""value"": 253, ""category"": ""CAT_9"", ""active"": true}",2025-10-03T20:28:08.000068
6409,"{""value"": 778, ""category"": ""CAT_6"", ""active"": true}",2025-09-29T20:28:08.000070
6410,"{""value"": 907, ""category"": ""CAT_7"", ""active"": false}",2025-02-27T20:28:08.000072
6411,"{""value"": 871, ""category"": ""CAT_4"", ""active"": true}",2024-12-10T20:28:08.000075
6412,"{""value"": 281, ""category"": ""CAT_0"", ""active"": false}",2025-09-03T20:28:08.000077
6413,"{""value"": 577, ""category"": ""CAT_9"", ""active"": false}",2025-10-12T20:28:08.000080
6414,"{""value"": 93, ""category"": ""CAT_1"", ""active"": true}",2025-03-08T20:28:08.000082
6415,"{""value"": 461, ""category"": ""CAT_6"", ""active"": true}",2025-04-12T20:28:08.000084
6416,"{""value"": 60, ""category"": ""CAT_2"", ""active"": true}",2025-08-27T20:28:08.000087
6417,"{""value"": 162, ""category"": ""CAT_7"", ""active"": true}",2024-11-09T20:28:08.000090
6418,"{""value"": 6, ""category"": ""CAT_7"", ""active"": false}",2025-01-05T20:28:08.000092
6419,"{""value"": 697, ""category"": ""CAT_0"", ""active"": false}",2025-04-08T20:28:08.000095
6420,"{""value"": 886, ""category"": ""CAT_5"", ""active"": false}",2024-12-12T20:28:08.000097
6421,"{""value"": 741, ""category"": ""CAT_9"", ""active"": false}",2025-11-03T20:28:08.000100
6422,"{""value"": 519, ""category"": ""CAT_7"", ""active"": true}",2025-07-02T20:28:08.000102
6423,"{""value"": 267, ""category"": ""CAT_8"", ""active"": true}",2025-02-07T20:28:08.000105
6424,"{""value"": 663, ""category"": ""CAT_0"", ""active"": true}",2025-02-05T20:28:08.000108
6425,"{""value"": 771, ""category"": ""CAT_2"", ""active"": false}",2025-05-09T20:28:08.000129
6426,"{""value"": 503, ""category"": ""CAT_7"", ""active"": true}",2025-09-15T20:28:08.000133
6427,"{""value"": 964, ""category"": ""CAT_1"", ""active"": false}",2025-01-03T20:28:08.000136
6428,"{""value"": 728, ""category"": ""CAT_8"", ""active"": false}",2025-10-25T20:28:08.000139
6429,"{""value"": 819, ""category"": ""CAT_8"", ""active"": true}",2025-04-20T20:28:08.000141
6430,"{""value"": 15, ""category"": ""CAT_6"", ""active"": false}",2025-02-19T20:28:08.000144
6431,"{""value"": 980, ""category"": ""CAT_5"", ""active"": true}",2024-11-30T20:28:08.000146
6432,"{""value"": 49, ""category"": ""CAT_2"", ""active"": false}",2025-08-24T20:28:08.000148
6433,"{""value"": 95, ""category"": ""CAT_7"", ""active"": true}",2025-10-08T20:28:08.000151
6434,"{""value"": 367, ""category"": ""CAT_9"", ""active"": false}",2025-02-16T20:28:08.000154
6435,"{""value"": 420, ""category"": ""CAT_1"", ""active"": true}",2025-06-14T20:28:08.000156
6436,"{""value"": 451, ""category"": ""CAT_4"", ""active"": true}",2025-08-22T20:28:08.000159
6437,"{""value"": 111, ""category"": ""CAT_8"", ""active"": true}",2025-04-28T20:28:08.000202
6438,"{""value"": 9, ""category"": ""CAT_5"", ""active"": true}",2025-01-31T20:28:08.000205
6439,"{""value"": 420, ""category"": ""CAT_9"", ""active"": false}",2024-11-21T20:28:08.000208
6440,"{""value"": 670, ""category"": ""CAT_4"", ""active"": false}",2025-03-29T20:28:08.000211
6441,"{""value"": 403, ""category"": ""CAT_2"", ""active"": true}",2025-10-10T20:28:08.000214
6442,"{""value"": 900, ""category"": ""CAT_7"", ""active"": false}",2025-03-22T20:28:08.000217
6443,"{""value"": 325, ""category"": ""CAT_2"", ""active"": true}",2025-03-17T20:28:08.000219
6444,"{""value"": 843, ""category"": ""CAT_2"", ""active"": false}",2025-07-21T20:28:08.000223
6445,"{""value"": 788, ""category"": ""CAT_5"", ""active"": false}",2025-06-10T20:28:08.000225
6446,"{""value"": 17, ""category"": ""CAT_2"", ""active"": true}",2025-03-06T20:28:08.000227
6447,"{""value"": 542, ""category"": ""CAT_9"", ""active"": false}",2025-05-17T20:28:08.000230
6448,"{""value"": 483, ""category"": ""CAT_9"", ""active"": false}",2025-09-04T20:28:08.000233
6449,"{""value"": 179, ""category"": ""CAT_5"", ""active"": false}",2025-04-14T20:28:08.000235
6450,"{""value"": 33, ""category"": ""CAT_3"", ""active"": true}",2025-08-11T20:28:08.000238
6451,"{""value"": 226, ""category"": ""CAT_6"", ""active"": true}",2025-02-15T20:28:08.000241
6452,"{""value"": 93, ""category"": ""CAT_8"", ""active"": true}",2025-02-17T20:28:08.000244
6453,"{""value"": 95, ""category"": ""CAT_8"", ""active"": true}",2025-03-26T20:28:08.000247
6454,"{""value"": 780, ""category"": ""CAT_8"", ""active"": false}",2025-06-05T20:28:08.000250
6455,"{""value"": 56, ""category"": ""CAT_9"", ""active"": true}",2025-04-21T20:28:08.000254
6456,"{""value"": 523, ""category"": ""CAT_1"", ""active"": false}",2025-01-16T20:28:08.000256
6457,"{""value"": 482, ""category"": ""CAT_1"", ""active"": true}",2025-05-06T20:28:08.000259
6458,"{""value"": 218, ""category"": ""CAT_9"", ""active"": true}",2025-07-01T20:28:08.000261
6459,"{""value"": 392, ""category"": ""CAT_0"", ""active"": true}",2025-07-09T20:28:08.000264
6460,"{""value"": 12, ""category"": ""CAT_5"", ""active"": true}",2025-10-30T20:28:08.000266
6461,"{""value"": 844, ""category"": ""CAT_7"", ""active"": true}",2025-05-24T20:28:08.000268
6462,"{""value"": 45, ""category"": ""CAT_2"", ""active"": true}",2025-07-14T20:28:08.000271
6463,"{""value"": 772, ""category"": ""CAT_7"", ""active"": false}",2025-08-27T20:28:08.000273
6464,"{""value"": 306, ""category"": ""CAT_1"", ""active"": false}",2025-05-19T20:28:08.000276
6465,"{""value"": 206, ""category"": ""CAT_6"", ""active"": true}",2025-07-16T20:28:08.000279
6466,"{""value"": 228, ""category"": ""CAT_9"", ""active"": false}",2025-03-31T20:28:08.000281
6467,"{""value"": 723, ""category"": ""CAT_7"", ""active"": true}",2025-03-09T20:28:08.000283
6468,"{""value"": 124, ""category"": ""CAT_6"", ""active"": true}",2024-12-14T20:28:08.000286
6469,"{""value"": 71, ""category"": ""CAT_8"", ""active"": true}",2024-11-24T20:28:08.000288
6470,"{""value"": 152, ""category"": ""CAT_6"", ""active"": false}",2025-09-05T20:28:08.000291
6471,"{""value"": 294, ""category"": ""CAT_6"", ""active"": true}",2024-12-23T20:28:08.000293
6472,"{""value"": 44, ""category"": ""CAT_4"", ""active"": false}",2024-12-27T20:28:08.000296
6473,"{""value"": 361, ""category"": ""CAT_0"", ""active"": false}",2025-10-13T20:28:08.000298
6474,"{""value"": 426, ""category"": ""CAT_8"", ""active"": false}",2025-11-07T20:28:08.000301
6475,"{""value"": 375, ""category"": ""CAT_3"", ""active"": true}",2025-10-15T20:28:08.000303
6476,"{""value"": 426, ""category"": ""CAT_9"", ""active"": false}",2025-07-15T20:28:08.000306
6477,"{""value"": 635, ""category"": ""CAT_1"", ""active"": true}",2025-04-09T20:28:08.000308
6478,"{""value"": 321, ""category"": ""CAT_7"", ""active"": false}",2025-08-21T20:28:08.000311
6479,"{""value"": 980, ""category"": ""CAT_0"", ""active"": true}",2024-11-10T20:28:08.000313
6480,"{""value"": 702, ""category"": ""CAT_2"", ""active"": false}",2025-03-06T20:28:08.000315
6481,"{""value"": 560, ""category"": ""CAT_2"", ""active"": false}",2025-06-06T20:28:08.000318
6482,"{""value"": 488, ""category"": ""CAT_9"", ""active"": false}",2025-04-18T20:28:08.000320
6483,"{""value"": 159, ""category"": ""CAT_2"", ""active"": true}",2025-04-07T20:28:08.000323
6484,"{""value"": 937, ""category"": ""CAT_2"", ""active"": true}",2025-04-16T20:28:08.000325
6485,"{""value"": 518, ""category"": ""CAT_7"", ""active"": false}",2025-05-24T20:28:08.000328
6486,"{""value"": 557, ""category"": ""CAT_2"", ""active"": true}",2025-01-31T20:28:08.000330
6487,"{""value"": 232, ""category"": ""CAT_1"", ""active"": false}",2024-11-14T20:28:08.000333
6488,"{""value"": 979, ""category"": ""CAT_7"", ""active"": true}",2025-04-14T20:28:08.000335
6489,"{""value"": 990, ""category"": ""CAT_4"", ""active"": true}",2024-11-24T20:28:08.000338
6490,"{""value"": 818, ""category"": ""CAT_8"", ""active"": true}",2025-05-29T20:28:08.000340
6491,"{""value"": 600, ""category"": ""CAT_4"", ""active"": false}",2025-06-18T20:28:08.000342
6492,"{""value"": 293, ""category"": ""CAT_6"", ""active"": true}",2025-04-27T20:28:08.000347
6493,"{""value"": 874, ""category"": ""CAT_6"", ""active"": false}",2025-06-23T20:28:08.000349
6494,"{""value"": 975, ""category"": ""CAT_2"", ""active"": false}",2025-03-15T20:28:08.000352
6495,"{""value"": 127, ""category"": ""CAT_1"", ""active"": true}",2025-02-23T20:28:08.000354
6496,"{""value"": 487, ""category"": ""CAT_1"", ""active"": true}",2025-08-14T20:28:08.000356
6497,"{""value"": 249, ""category"": ""CAT_2"", ""active"": true}",2025-11-05T20:28:08.000359
6498,"{""value"": 245, ""category"": ""CAT_6"", ""active"": true}",2025-09-21T20:28:08.000361
6499,"{""value"": 878, ""category"": ""CAT_3"", ""active"": false}",2025-07-24T20:28:08.000364
6500,"{""value"": 594, ""category"": ""CAT_7"", ""active"": false}",2025-09-01T20:28:08.000366
6501,"{""value"": 436, ""category"": ""CAT_6"", ""active"": true}",2024-11-08T20:28:08.000368
6502,"{""value"": 676, ""category"": ""CAT_1"", ""active"": true}",2025-03-25T20:28:08.000371
6503,"{""value"": 77, ""category"": ""CAT_7"", ""active"": true}",2024-11-12T20:28:08.000373
6504,"{""value"": 207, ""category"": ""CAT_8"", ""active"": false}",2024-11-16T20:28:08.000376
6505,"{""value"": 59, ""category"": ""CAT_1"", ""active"": true}",2025-10-18T20:28:08.000378
6506,"{""value"": 412, ""category"": ""CAT_7"", ""active"": true}",2025-05-01T20:28:08.000381
6507,"{""value"": 669, ""category"": ""CAT_4"", ""active"": false}",2024-11-13T20:28:08.000383
6508,"{""value"": 589, ""category"": ""CAT_7"", ""active"": false}",2025-03-05T20:28:08.000386
6509,"{""value"": 263, ""category"": ""CAT_0"", ""active"": false}",2025-08-05T20:28:08.000389
6510,"{""value"": 926, ""category"": ""CAT_8"", ""active"": true}",2025-06-25T20:28:08.000391
6511,"{""value"": 470, ""category"": ""CAT_3"", ""active"": false}",2025-02-05T20:28:08.000393
6512,"{""value"": 838, ""category"": ""CAT_6"", ""active"": false}",2025-06-24T20:28:08.000396
6513,"{""value"": 977, ""category"": ""CAT_1"", ""active"": false}",2025-07-14T20:28:08.000399
6514,"{""value"": 915, ""category"": ""CAT_4"", ""active"": true}",2025-08-09T20:28:08.000401
6515,"{""value"": 281, ""category"": ""CAT_6"", ""active"": true}",2025-01-12T20:28:08.000404
6516,"{""value"": 817, ""category"": ""CAT_2"", ""active"": false}",2025-10-31T20:28:08.000407
6517,"{""value"": 545, ""category"": ""CAT_4"", ""active"": true}",2025-02-26T20:28:08.000409
6518,"{""value"": 483, ""category"": ""CAT_0"", ""active"": true}",2025-03-05T20:28:08.000412
6519,"{""value"": 182, ""category"": ""CAT_5"", ""active"": false}",2025-10-20T20:28:08.000414
6520,"{""value"": 560, ""category"": ""CAT_5"", ""active"": false}",2025-08-27T20:28:08.000417
6521,"{""value"": 631, ""category"": ""CAT_4"", ""active"": false}",2025-07-24T20:28:08.000419
6522,"{""value"": 79, ""category"": ""CAT_6"", ""active"": false}",2025-01-06T20:28:08.000422
6523,"{""value"": 925, ""category"": ""CAT_0"", ""active"": false}",2025-07-15T20:28:08.000445
6524,"{""value"": 146, ""category"": ""CAT_6"", ""active"": true}",2025-07-31T20:28:08.000480
6525,"{""value"": 396, ""category"": ""CAT_9"", ""active"": true}",2025-03-14T20:28:08.000483
6526,"{""value"": 390, ""category"": ""CAT_5"", ""active"": false}",2025-07-19T20:28:08.000485
6527,"{""value"": 640, ""category"": ""CAT_0"", ""active"": true}",2025-02-14T20:28:08.000488
6528,"{""value"": 857, ""category"": ""CAT_3"", ""active"": true}",2024-12-05T20:28:08.000490
6529,"{""value"": 56, ""category"": ""CAT_9"", ""active"": false}",2024-11-21T20:28:08.000493
6530,"{""value"": 659, ""category"": ""CAT_8"", ""active"": false}",2025-08-06T20:28:08.000495
6531,"{""value"": 46, ""category"": ""CAT_4"", ""active"": false}",2025-05-18T20:28:08.000498
6532,"{""value"": 45, ""category"": ""CAT_3"", ""active"": false}",2025-03-04T20:28:08.000500
6533,"{""value"": 173, ""category"": ""CAT_5"", ""active"": false}",2025-03-12T20:28:08.000502
6534,"{""value"": 156, ""category"": ""CAT_0"", ""active"": false}",2025-01-30T20:28:08.000505
6535,"{""value"": 705, ""category"": ""CAT_0"", ""active"": true}",2025-06-27T20:28:08.000507
6536,"{""value"": 510, ""category"": ""CAT_4"", ""active"": false}",2025-01-02T20:28:08.000510
6537,"{""value"": 50, ""category"": ""CAT_6"", ""active"": true}",2025-05-02T20:28:08.000512
6538,"{""value"": 467, ""category"": ""CAT_9"", ""active"": true}",2025-09-25T20:28:08.000515
6539,"{""value"": 432, ""category"": ""CAT_0"", ""active"": true}",2025-03-17T20:28:08.000517
6540,"{""value"": 525, ""category"": ""CAT_1"", ""active"": true}",2024-12-06T20:28:08.000520
6541,"{""value"": 560, ""category"": ""CAT_2"", ""active"": false}",2025-07-26T20:28:08.000522
6542,"{""value"": 648, ""category"": ""CAT_2"", ""active"": true}",2025-03-19T20:28:08.000524
6543,"{""value"": 877, ""category"": ""CAT_3"", ""active"": false}",2025-03-16T20:28:08.000527
6544,"{""value"": 130, ""category"": ""CAT_0"", ""active"": true}",2025-02-13T20:28:08.000529
6545,"{""value"": 303, ""category"": ""CAT_7"", ""active"": true}",2025-07-03T20:28:08.000532
6546,"{""value"": 347, ""category"": ""CAT_9"", ""active"": false}",2025-10-18T20:28:08.000534
6547,"{""value"": 271, ""category"": ""CAT_4"", ""active"": true}",2025-09-13T20:28:08.000537
6548,"{""value"": 302, ""category"": ""CAT_6"", ""active"": true}",2025-03-04T20:28:08.000539
6549,"{""value"": 632, ""category"": ""CAT_4"", ""active"": true}",2025-03-11T20:28:08.000542
6550,"{""value"": 238, ""category"": ""CAT_7"", ""active"": false}",2025-01-14T20:28:08.000545
6551,"{""value"": 359, ""category"": ""CAT_6"", ""active"": false}",2024-12-04T20:28:08.000547
6552,"{""value"": 865, ""category"": ""CAT_7"", ""active"": true}",2025-04-04T20:28:08.000550
6553,"{""value"": 108, ""category"": ""CAT_4"", ""active"": false}",2025-01-14T20:28:08.000552
6554,"{""value"": 776, ""category"": ""CAT_2"", ""active"": false}",2025-10-10T20:28:08.000554
6555,"{""value"": 566, ""category"": ""CAT_9"", ""active"": true}",2024-12-14T20:28:08.000557
6556,"{""value"": 684, ""category"": ""CAT_3"", ""active"": false}",2025-03-27T20:28:08.000559
6557,"{""value"": 106, ""category"": ""CAT_7"", ""active"": false}",2025-05-04T20:28:08.000562
6558,"{""value"": 258, ""category"": ""CAT_6"", ""active"": true}",2025-01-10T20:28:08.000565
6559,"{""value"": 173, ""category"": ""CAT_7"", ""active"": true}",2025-01-18T20:28:08.000567
6560,"{""value"": 759, ""category"": ""CAT_9"", ""active"": false}",2025-06-15T20:28:08.000569
6561,"{""value"": 124, ""category"": ""CAT_4"", ""active"": false}",2025-10-27T20:28:08.000572
6562,"{""value"": 685, ""category"": ""CAT_5"", ""active"": false}",2025-10-10T20:28:08.000574
6563,"{""value"": 219, ""category"": ""CAT_0"", ""active"": false}",2025-03-26T20:28:08.000576
6564,"{""value"": 380, ""category"": ""CAT_8"", ""active"": false}",2025-04-09T20:28:08.000579
6565,"{""value"": 690, ""category"": ""CAT_6"", ""active"": false}",2025-10-22T20:28:08.000581
6566,"{""value"": 537, ""category"": ""CAT_4"", ""active"": true}",2025-07-27T20:28:08.000583
6567,"{""value"": 769, ""category"": ""CAT_0"", ""active"": false}",2025-04-21T20:28:08.000586
6568,"{""value"": 281, ""category"": ""CAT_3"", ""active"": false}",2024-11-19T20:28:08.000588
6569,"{""value"": 69, ""category"": ""CAT_1"", ""active"": false}",2025-10-24T20:28:08.000590
6570,"{""value"": 334, ""category"": ""CAT_3"", ""active"": false}",2025-02-25T20:28:08.000593
6571,"{""value"": 632, ""category"": ""CAT_4"", ""active"": false}",2024-11-09T20:28:08.000595
6572,"{""value"": 273, ""category"": ""CAT_9"", ""active"": true}",2024-11-18T20:28:08.000597
6573,"{""value"": 140, ""category"": ""CAT_7"", ""active"": false}",2025-06-14T20:28:08.000600
6574,"{""value"": 765, ""category"": ""CAT_1"", ""active"": false}",2025-01-31T20:28:08.000602
6575,"{""value"": 328, ""category"": ""CAT_0"", ""active"": true}",2024-11-30T20:28:08.000605
6576,"{""value"": 450, ""category"": ""CAT_9"", ""active"": false}",2025-04-25T20:28:08.000608
6577,"{""value"": 297, ""category"": ""CAT_1"", ""active"": true}",2025-03-09T20:28:08.000610
6578,"{""value"": 816, ""category"": ""CAT_3"", ""active"": false}",2025-02-27T20:28:08.000613
6579,"{""value"": 634, ""category"": ""CAT_1"", ""active"": true}",2025-09-26T20:28:08.000615
6580,"{""value"": 583, ""category"": ""CAT_7"", ""active"": false}",2025-05-05T20:28:08.000618
6581,"{""value"": 308, ""category"": ""CAT_7"", ""active"": true}",2025-04-03T20:28:08.000620
6582,"{""value"": 653, ""category"": ""CAT_8"", ""active"": false}",2024-12-12T20:28:08.000622
6583,"{""value"": 926, ""category"": ""CAT_7"", ""active"": true}",2025-04-27T20:28:08.000625
6584,"{""value"": 79, ""category"": ""CAT_7"", ""active"": true}",2025-03-01T20:28:08.000627
6585,"{""value"": 421, ""category"": ""CAT_5"", ""active"": false}",2025-10-08T20:28:08.000630
6586,"{""value"": 309, ""category"": ""CAT_8"", ""active"": true}",2025-08-15T20:28:08.000632
6587,"{""value"": 868, ""category"": ""CAT_9"", ""active"": true}",2024-12-07T20:28:08.000635
6588,"{""value"": 178, ""category"": ""CAT_1"", ""active"": false}",2025-05-25T20:28:08.000637
6589,"{""value"": 653, ""category"": ""CAT_0"", ""active"": true}",2025-09-03T20:28:08.000639
6590,"{""value"": 386, ""category"": ""CAT_2"", ""active"": true}",2025-08-10T20:28:08.000642
6591,"{""value"": 86, ""category"": ""CAT_5"", ""active"": false}",2025-05-10T20:28:08.000644
6592,"{""value"": 722, ""category"": ""CAT_0"", ""active"": true}",2025-05-11T20:28:08.000647
6593,"{""value"": 117, ""category"": ""CAT_5"", ""active"": false}",2025-03-31T20:28:08.000649
6594,"{""value"": 267, ""category"": ""CAT_0"", ""active"": true}",2024-12-12T20:28:08.000652
6595,"{""value"": 612, ""category"": ""CAT_4"", ""active"": false}",2025-01-05T20:28:08.000654
6596,"{""value"": 735, ""category"": ""CAT_3"", ""active"": false}",2025-05-12T20:28:08.000656
6597,"{""value"": 341, ""category"": ""CAT_2"", ""active"": false}",2024-12-19T20:28:08.000659
6598,"{""value"": 50, ""category"": ""CAT_1"", ""active"": false}",2024-11-25T20:28:08.000661
6599,"{""value"": 21, ""category"": ""CAT_6"", ""active"": false}",2025-05-09T20:28:08.000663
6600,"{""value"": 689, ""category"": ""CAT_5"", ""active"": false}",2024-12-09T20:28:08.000666
6601,"{""value"": 21, ""category"": ""CAT_3"", ""active"": false}",2025-02-21T20:28:08.000668
6602,"{""value"": 758, ""category"": ""CAT_3"", ""active"": false}",2025-05-27T20:28:08.000671
6603,"{""value"": 540, ""category"": ""CAT_1"", ""active"": true}",2025-10-04T20:28:08.000673
6604,"{""value"": 641, ""category"": ""CAT_4"", ""active"": false}",2025-05-20T20:28:08.000676
6605,"{""value"": 94, ""category"": ""CAT_8"", ""active"": false}",2025-06-29T20:28:08.000678
6606,"{""value"": 888, ""category"": ""CAT_2"", ""active"": true}",2025-07-21T20:28:08.000681
6607,"{""value"": 847, ""category"": ""CAT_7"", ""active"": true}",2025-01-02T20:28:08.000683
6608,"{""value"": 816, ""category"": ""CAT_6"", ""active"": true}",2024-12-17T20:28:08.000685
6609,"{""value"": 408, ""category"": ""CAT_8"", ""active"": false}",2025-01-04T20:28:08.000688
6610,"{""value"": 624, ""category"": ""CAT_6"", ""active"": false}",2025-09-03T20:28:08.000690
6611,"{""value"": 441, ""category"": ""CAT_4"", ""active"": false}",2025-10-31T20:28:08.000722
6612,"{""value"": 397, ""category"": ""CAT_9"", ""active"": false}",2025-02-24T20:28:08.000725
6613,"{""value"": 452, ""category"": ""CAT_2"", ""active"": false}",2025-02-24T20:28:08.000729
6614,"{""value"": 224, ""category"": ""CAT_4"", ""active"": true}",2025-05-04T20:28:08.000738
6615,"{""value"": 488, ""category"": ""CAT_3"", ""active"": false}",2025-05-28T20:28:08.000741
6616,"{""value"": 185, ""category"": ""CAT_0"", ""active"": true}",2024-11-13T20:28:08.000743
6617,"{""value"": 667, ""category"": ""CAT_8"", ""active"": true}",2025-05-02T20:28:08.000746
6618,"{""value"": 159, ""category"": ""CAT_1"", ""active"": true}",2025-01-14T20:28:08.000749
6619,"{""value"": 119, ""category"": ""CAT_1"", ""active"": false}",2025-01-18T20:28:08.000751
6620,"{""value"": 925, ""category"": ""CAT_5"", ""active"": true}",2025-10-18T20:28:08.000754
6621,"{""value"": 325, ""category"": ""CAT_6"", ""active"": true}",2025-02-02T20:28:08.000757
6622,"{""value"": 399, ""category"": ""CAT_8"", ""active"": false}",2025-10-07T20:28:08.000759
6623,"{""value"": 388, ""category"": ""CAT_3"", ""active"": false}",2025-09-01T20:28:08.000762
6624,"{""value"": 730, ""category"": ""CAT_6"", ""active"": false}",2024-11-21T20:28:08.000764
6625,"{""value"": 498, ""category"": ""CAT_3"", ""active"": false}",2025-05-24T20:28:08.000766
6626,"{""value"": 55, ""category"": ""CAT_2"", ""active"": false}",2025-10-27T20:28:08.000769
6627,"{""value"": 297, ""category"": ""CAT_1"", ""active"": false}",2025-01-27T20:28:08.000771
6628,"{""value"": 399, ""category"": ""CAT_3"", ""active"": true}",2025-05-26T20:28:08.000774
6629,"{""value"": 643, ""category"": ""CAT_6"", ""active"": false}",2025-05-05T20:28:08.000776
6630,"{""value"": 432, ""category"": ""CAT_2"", ""active"": true}",2025-03-13T20:28:08.000779
6631,"{""value"": 598, ""category"": ""CAT_1"", ""active"": true}",2025-03-12T20:28:08.000781
6632,"{""value"": 662, ""category"": ""CAT_1"", ""active"": false}",2024-12-23T20:28:08.000784
6633,"{""value"": 73, ""category"": ""CAT_4"", ""active"": false}",2025-06-27T20:28:08.000786
